ID,Trial,AttemptNum,Tool,PosX,PosY,Time,SuccessTrial,TrialOrder,SuccessPlace
Subj_1,Shafts_B,0,obj1,94.0,558.0,16669,True,10,False
Subj_1,Table_A,20,obj1,368.0,225.0,124468,False,14,False
Subj_1,SeeSaw,6,obj1,356.0,170.0,44776,False,4,False
Subj_1,SeeSaw,20,obj1,350.0,300.0,119297,False,4,False
Subj_1,SeeSaw,21,obj1,362.0,201.0,124801,False,4,False
Subj_1,Bridge,2,obj3,335.0,353.0,15928,False,5,False
Subj_1,SeeSaw,19,obj1,336.0,331.0,114768,False,4,False
Subj_1,Shafts_B,1,obj2,90.0,572.0,20721,True,10,False
Subj_1,Shafts_B,2,obj3,84.0,567.0,27481,True,10,False
Subj_1,Shafts_B,3,obj3,66.0,574.0,33718,True,10,False
Subj_1,Towers_B,0,obj1,303.0,548.0,3739,True,16,False
Subj_1,SeeSaw,16,obj1,357.0,257.0,100916,False,4,False
Subj_1,SeeSaw,17,obj1,407.0,342.0,105239,False,4,False
Subj_1,SeeSaw,18,obj1,379.0,309.0,110025,False,4,False
Subj_1,Table_A,19,obj1,403.0,258.0,119705,False,14,False
Subj_1,Bridge,3,obj1,420.0,249.0,20930,False,5,False
Subj_1,Chaining,0,obj1,567.0,335.0,8033,True,3,False
Subj_1,Chaining,1,obj3,73.0,476.0,15722,True,3,False
Subj_1,Towers_B,1,obj2,304.0,548.0,8178,True,16,False
Subj_1,SeeSaw,14,obj1,399.0,232.0,89733,False,4,False
Subj_1,SeeSaw,15,obj1,369.0,196.0,94897,False,4,False
Subj_1,Unsupport,1,obj1,54.0,562.0,10176,True,8,True
Subj_1,Bridge,0,obj1,541.0,550.0,5472,False,5,False
Subj_1,Bridge,1,obj2,310.0,504.0,10713,False,5,False
Subj_1,Catapult,6,obj2,409.0,541.0,30881,True,7,True
Subj_1,Falling_A,2,obj2,377.0,456.0,16949,True,15,False
Subj_1,Falling_A,3,obj2,356.0,489.0,22305,True,15,False
Subj_1,Falling_A,4,obj1,377.0,488.0,27754,True,15,False
Subj_1,Falling_A,5,obj2,379.0,552.0,32668,True,15,False
Subj_1,Shafts_B,4,obj2,77.0,575.0,42631,True,10,False
Subj_1,Shafts_B,5,obj2,126.0,580.0,49239,True,10,True
Subj_1,SeeSaw,13,obj1,366.0,168.0,85296,False,4,False
Subj_1,Table_A,3,obj2,229.0,546.0,26011,False,14,False
Subj_1,Table_A,4,obj3,232.0,304.0,31093,False,14,False
Subj_1,Table_A,5,obj1,209.0,548.0,36553,False,14,False
Subj_1,Table_A,6,obj1,18.0,527.0,41126,False,14,False
Subj_1,Table_A,7,obj1,224.0,549.0,50013,False,14,False
Subj_1,Falling_A,1,obj3,192.0,432.0,12874,True,15,False
Subj_1,Table_A,8,obj1,307.0,540.0,55028,False,14,False
Subj_1,Table_A,9,obj3,263.0,564.0,60268,False,14,False
Subj_1,Table_A,10,obj2,252.0,559.0,64860,False,14,False
Subj_1,Table_A,11,obj2,20.0,521.0,69380,False,14,False
Subj_1,Table_A,12,obj1,18.0,367.0,74291,False,14,False
Subj_1,Table_A,13,obj1,279.0,537.0,79907,False,14,False
Subj_1,Table_A,0,obj1,232.0,416.0,8277,False,14,False
Subj_1,Table_A,14,obj1,247.0,541.0,84758,False,14,False
Subj_1,Table_A,15,obj1,208.0,549.0,89899,False,14,False
Subj_1,Table_A,16,obj1,214.0,550.0,96283,False,14,False
Subj_1,Table_A,17,obj2,136.0,391.0,110215,False,14,False
Subj_1,Table_A,18,obj2,427.0,228.0,115020,False,14,False
Subj_1,SeeSaw,5,obj1,387.0,187.0,38814,False,4,False
Subj_1,SeeSaw,4,obj1,405.0,456.0,32157,False,4,False
Subj_1,FridgeMagnet,7,obj2,27.0,576.0,56613,True,13,False
Subj_1,SeeSaw,7,obj2,378.0,181.0,50016,False,4,False
Subj_1,Chaining,2,obj1,51.0,441.0,20017,True,3,False
Subj_1,Chaining,3,obj2,35.0,412.0,27879,True,3,False
Subj_1,Chaining,4,obj2,42.0,432.0,33052,True,3,False
Subj_1,Chaining,5,obj2,65.0,423.0,38682,True,3,False
Subj_1,Chaining,6,obj3,79.0,413.0,45883,True,3,False
Subj_1,Chaining,7,obj3,59.0,565.0,52642,True,3,False
Subj_1,Chaining,8,obj2,57.0,563.0,58475,True,3,False
Subj_1,Chaining,9,obj1,49.0,566.0,64825,True,3,False
Subj_1,Chaining,10,obj1,61.0,568.0,72154,True,3,True
Subj_1,Falling_A,0,obj3,387.0,440.0,6569,True,15,False
Subj_1,FridgeMagnet,6,obj3,18.0,571.0,42700,True,13,False
Subj_1,Bridge,12,obj2,292.0,398.0,79070,False,5,False
Subj_1,Gap,0,obj2,341.0,338.0,3767,True,11,False
Subj_1,Gap,1,obj2,333.0,550.0,11070,True,11,False
Subj_1,Bridge,4,obj3,466.0,444.0,27568,False,5,False
Subj_1,Falling_A,6,obj2,371.0,550.0,36635,True,15,True
Subj_1,FridgeMagnet,0,obj1,290.0,563.0,7453,True,13,False
Subj_1,FridgeMagnet,1,obj3,315.0,563.0,13622,True,13,False
Subj_1,Table_A,1,obj1,209.0,531.0,13797,False,14,False
Subj_1,Table_A,2,obj1,248.0,518.0,19300,False,14,False
Subj_1,FridgeMagnet,3,obj2,317.0,563.0,20447,True,13,False
Subj_1,FridgeMagnet,4,obj3,322.0,559.0,28412,True,13,False
Subj_1,FridgeMagnet,5,obj1,47.0,564.0,36916,True,13,False
Subj_1,Catapult,5,obj2,439.0,158.0,26973,True,7,False
Subj_1,SeeSaw,3,obj1,416.0,540.0,25283,False,4,False
Subj_1,Bridge,13,obj3,507.0,293.0,83359,False,5,False
Subj_1,Bridge,14,obj3,385.0,439.0,87832,False,5,False
Subj_1,Gap,2,obj1,337.0,545.0,16261,True,11,False
Subj_1,Gap,3,obj1,351.0,480.0,21224,True,11,True
Subj_1,Launch_B,0,obj1,111.0,233.0,4032,True,2,False
Subj_1,Bridge,20,obj2,155.0,191.0,126074,False,5,False
Subj_1,Catapult,0,obj2,457.0,147.0,2985,True,7,False
Subj_1,Catapult,1,obj1,428.0,127.0,9490,True,7,False
Subj_1,Catapult,2,obj3,457.0,150.0,13129,True,7,False
Subj_1,Catapult,3,obj3,399.0,230.0,16082,True,7,False
Subj_1,Catapult,4,obj2,348.0,231.0,21633,True,7,False
Subj_1,Bridge,11,obj2,466.0,526.0,74552,False,5,False
Subj_1,SeeSaw,9,obj1,390.0,171.0,61783,False,4,False
Subj_1,SeeSaw,10,obj1,362.0,292.0,66862,False,4,False
Subj_1,SeeSaw,11,obj1,391.0,288.0,72048,False,4,False
Subj_1,SeeSaw,8,obj2,386.0,164.0,55816,False,4,False
Subj_1,Unbox,0,obj3,517.0,411.0,4688,True,9,False
Subj_1,Unbox,1,obj1,551.0,278.0,10197,True,9,True
Subj_1,Unsupport,0,obj2,561.0,566.0,5877,True,8,False
Subj_1,SeeSaw,12,obj1,348.0,302.0,78463,False,4,False
Subj_1,SeeSaw,2,obj2,416.0,310.0,19258,False,4,False
Subj_1,Bridge,16,obj2,548.0,530.0,97368,False,5,False
Subj_1,Bridge,17,obj1,426.0,181.0,111400,False,5,False
Subj_1,Basic,0,obj2,82.0,416.0,3228,True,12,True
Subj_1,Bridge,15,obj3,551.0,549.0,92721,False,5,False
Subj_1,Bridge,7,obj3,414.0,422.0,44560,False,5,False
Subj_1,FridgeMagnet,2,obj3,353.0,572.0,17254,True,13,False
Subj_1,Bridge,5,obj1,218.0,346.0,33521,False,5,False
Subj_1,Bridge,6,obj1,372.0,318.0,37409,False,5,False
Subj_1,Launch_B,1,obj1,71.0,328.0,8777,True,2,True
Subj_1,Prevention_A,0,obj3,478.0,348.0,10090,True,6,False
Subj_1,Bridge,9,obj1,533.0,359.0,63720,False,5,False
Subj_1,Bridge,10,obj2,518.0,305.0,69496,False,5,False
Subj_1,SeeSaw,1,obj3,381.0,224.0,10910,False,4,False
Subj_1,Towers_B,3,obj3,260.0,464.0,17793,True,16,False
Subj_1,Prevention_A,1,obj3,475.0,309.0,16436,True,6,True
Subj_1,Bridge,18,obj1,160.0,206.0,117367,False,5,False
Subj_1,Towers_B,2,obj3,315.0,562.0,12611,True,16,False
Subj_1,Towers_B,4,obj2,235.0,537.0,21898,True,16,True
Subj_1,SeeSaw,0,obj3,45.0,439.0,4383,False,4,False
Subj_1,Bridge,8,obj1,561.0,337.0,56407,False,5,False
Subj_1,Bridge,19,obj3,181.0,181.0,121656,False,5,False
Subj_2,Chaining,0,obj1,60.0,571.0,19790,True,2,True
Subj_2,Prevention_A,0,obj3,477.0,313.0,8957,True,10,True
Subj_2,SeeSaw,0,obj2,317.0,46.0,13709,True,12,True
Subj_2,Catapult,0,obj2,432.0,560.0,12243,True,16,True
Subj_2,Table_A,0,obj2,435.0,57.0,13114,True,9,True
Subj_2,Falling_A,0,obj1,350.0,129.0,16314,True,3,True
Subj_2,Bridge,1,obj2,299.0,48.0,25823,True,13,True
Subj_2,Launch_B,1,obj2,42.0,555.0,41149,True,7,True
Subj_2,Basic,0,obj2,86.0,577.0,10746,True,15,True
Subj_2,Launch_B,0,obj1,111.0,521.0,21290,True,7,False
Subj_2,Towers_B,0,obj2,245.0,562.0,10618,True,14,True
Subj_2,Bridge,0,obj2,384.0,52.0,13104,True,13,False
Subj_2,Gap,0,obj1,352.0,171.0,11559,True,11,True
Subj_2,Unsupport,0,obj1,57.0,566.0,25392,True,8,True
Subj_2,Shafts_B,0,obj2,123.0,582.0,16493,True,5,True
Subj_2,Unbox,0,obj1,509.0,566.0,13484,True,6,True
Subj_2,FridgeMagnet,0,obj2,30.0,578.0,27137,True,4,False
Subj_3,SeeSaw,3,obj1,319.0,47.0,33967,True,14,False
Subj_3,Launch_A,32,obj2,90.0,574.0,262424,True,9,False
Subj_3,Launch_A,33,obj2,103.0,580.0,270016,True,9,False
Subj_3,SeeSaw,2,obj2,309.0,45.0,25948,True,14,False
Subj_3,Launch_A,17,obj1,140.0,416.0,136136,True,9,False
Subj_3,Launch_A,31,obj2,95.0,583.0,255935,True,9,False
Subj_3,Launch_A,16,obj1,108.0,326.0,129360,True,9,False
Subj_3,Launch_A,34,obj2,96.0,581.0,273799,True,9,False
Subj_3,SeeSaw,1,obj1,330.0,46.0,18843,True,14,False
Subj_3,Chaining,0,obj3,39.0,459.0,5263,True,12,False
Subj_3,Chaining,1,obj1,55.0,413.0,9230,True,12,False
Subj_3,Catapult,9,obj2,352.0,290.0,58075,True,11,False
Subj_3,Launch_A,35,obj3,85.0,553.0,282200,True,9,False
Subj_3,Launch_A,38,obj2,99.0,579.0,298290,True,9,False
Subj_3,Launch_A,25,obj2,102.0,534.0,218207,True,9,False
Subj_3,Launch_A,26,obj2,94.0,561.0,221672,True,9,False
Subj_3,Catapult,10,obj2,453.0,307.0,62643,True,11,True
Subj_3,Launch_A,28,obj2,91.0,579.0,234975,True,9,False
Subj_3,Launch_A,29,obj2,95.0,578.0,242344,True,9,False
Subj_3,Launch_A,30,obj2,99.0,580.0,249288,True,9,False
Subj_3,Falling_B,6,obj2,225.0,445.0,44391,True,3,True
Subj_3,Falling_B,7,obj2,333.0,390.0,52976,True,3,False
Subj_3,Falling_B,8,obj3,388.0,348.0,62871,True,3,False
Subj_3,Falling_B,9,obj2,374.0,436.0,69646,True,3,False
Subj_3,Launch_A,36,obj1,95.0,570.0,289456,True,9,False
Subj_3,Launch_A,37,obj1,109.0,573.0,293127,True,9,False
Subj_3,Launch_A,52,obj2,97.0,581.0,369904,True,9,False
Subj_3,Launch_A,39,obj2,94.0,587.0,303306,True,9,False
Subj_3,Launch_A,53,obj3,88.0,269.0,379247,True,9,False
Subj_3,Launch_A,27,obj2,92.0,566.0,228615,True,9,False
Subj_3,Launch_A,55,obj2,92.0,579.0,390208,True,9,True
Subj_3,Prevention_B,0,obj2,455.0,345.0,8154,True,4,True
Subj_3,SeeSaw,0,obj1,322.0,48.0,11500,True,14,False
Subj_3,Catapult,8,obj2,378.0,292.0,53395,True,11,False
Subj_3,Catapult,6,obj3,415.0,285.0,43204,True,11,False
Subj_3,Catapult,7,obj2,421.0,304.0,48949,True,11,False
Subj_3,Table_B,2,obj3,248.0,84.0,27668,True,8,False
Subj_3,Launch_A,18,obj3,92.0,270.0,143423,True,9,False
Subj_3,Chaining,2,obj2,40.0,515.0,14663,True,12,False
Subj_3,Chaining,3,obj2,564.0,540.0,21415,True,12,False
Subj_3,Chaining,4,obj1,54.0,514.0,30926,True,12,True
Subj_3,Falling_B,0,obj2,347.0,403.0,8295,True,3,False
Subj_3,Launch_A,54,obj1,114.0,554.0,384576,True,9,False
Subj_3,Falling_B,2,obj3,393.0,368.0,22775,True,3,False
Subj_3,Falling_B,3,obj1,244.0,406.0,29456,True,3,False
Subj_3,Falling_B,4,obj1,213.0,400.0,35262,True,3,False
Subj_3,Falling_B,5,obj1,215.0,364.0,39566,True,3,False
Subj_3,Table_B,0,obj1,449.0,318.0,7988,True,8,False
Subj_3,Table_B,1,obj3,231.0,83.0,19771,True,8,False
Subj_3,Launch_A,48,obj2,102.0,562.0,350864,True,9,False
Subj_3,Table_B,3,obj3,232.0,186.0,37051,True,8,False
Subj_3,FridgeMagnet,0,obj3,303.0,478.0,7185,True,15,False
Subj_3,FridgeMagnet,1,obj2,304.0,470.0,17161,True,15,False
Subj_3,FridgeMagnet,2,obj2,324.0,471.0,21561,True,15,False
Subj_3,FridgeMagnet,3,obj2,26.0,576.0,31816,True,15,True
Subj_3,Falling_B,1,obj3,205.0,344.0,16631,True,3,False
Subj_3,Launch_A,42,obj2,90.0,584.0,318688,True,9,False
Subj_3,Launch_A,43,obj2,88.0,588.0,322616,True,9,False
Subj_3,Launch_A,44,obj2,88.0,586.0,327176,True,9,False
Subj_3,Launch_A,45,obj2,110.0,587.0,332880,True,9,False
Subj_3,Launch_A,46,obj2,104.0,586.0,339889,True,9,False
Subj_3,Launch_A,47,obj2,96.0,586.0,344760,True,9,False
Subj_3,Launch_A,2,obj1,118.0,233.0,30408,True,9,False
Subj_3,Launch_A,49,obj2,95.0,574.0,354144,True,9,False
Subj_3,Launch_A,50,obj2,95.0,575.0,360599,True,9,False
Subj_3,Launch_A,51,obj2,106.0,571.0,366696,True,9,False
Subj_3,Launch_A,7,obj2,108.0,244.0,77392,True,9,False
Subj_3,Bridge,1,obj1,307.0,61.0,24298,True,6,True
Subj_3,Catapult,0,obj2,446.0,43.0,6116,True,11,False
Subj_3,Catapult,1,obj3,458.0,143.0,19179,True,11,False
Subj_3,Catapult,2,obj2,404.0,286.0,22748,True,11,False
Subj_3,Catapult,3,obj2,444.0,291.0,28075,True,11,False
Subj_3,Catapult,4,obj2,457.0,283.0,32956,True,11,False
Subj_3,Catapult,5,obj1,431.0,287.0,39411,True,11,False
Subj_3,Launch_A,15,obj1,101.0,341.0,125761,True,9,False
Subj_3,Unsupport,1,obj1,45.0,519.0,40883,True,7,False
Subj_3,Launch_A,3,obj2,106.0,246.0,43328,True,9,False
Subj_3,Launch_A,4,obj3,90.0,260.0,55105,True,9,False
Subj_3,Launch_A,19,obj2,105.0,248.0,150488,True,9,False
Subj_3,Launch_A,20,obj2,104.0,248.0,170864,True,9,False
Subj_3,Launch_A,21,obj2,97.0,265.0,180911,True,9,False
Subj_3,Launch_A,22,obj2,98.0,380.0,191136,True,9,False
Subj_3,Launch_A,23,obj2,87.0,528.0,198807,True,9,False
Subj_3,Launch_A,24,obj2,90.0,584.0,208632,True,9,False
Subj_3,SeeSaw,7,obj1,315.0,45.0,57228,True,14,True
Subj_3,Shafts_A,0,obj2,509.0,531.0,9576,True,2,True
Subj_3,Shafts_A,1,obj2,501.0,524.0,16423,True,2,True
Subj_3,Launch_A,1,obj3,77.0,302.0,17400,True,9,False
Subj_3,Table_B,4,obj2,431.0,62.0,53219,True,8,False
Subj_3,Unsupport,2,obj3,42.0,532.0,49195,True,7,False
Subj_3,Unsupport,3,obj1,144.0,504.0,63188,True,7,False
Subj_3,Launch_A,5,obj3,89.0,337.0,67231,True,9,False
Subj_3,Launch_A,41,obj2,88.0,586.0,314191,True,9,False
Subj_3,Table_B,5,obj2,216.0,164.0,65467,True,8,False
Subj_3,Table_B,6,obj1,317.0,56.0,74947,True,8,False
Subj_3,Launch_A,40,obj2,101.0,583.0,310705,True,9,False
Subj_3,Launch_A,14,obj2,105.0,248.0,114127,True,9,False
Subj_3,Gap,1,obj3,386.0,185.0,14206,True,10,False
Subj_3,Gap,2,obj1,352.0,167.0,20109,True,10,True
Subj_3,Launch_A,0,obj2,159.0,247.0,13296,True,9,False
Subj_3,Unsupport,4,obj3,57.0,554.0,72595,True,7,False
Subj_3,Launch_A,6,obj2,108.0,244.0,72656,True,9,False
Subj_3,Basic,0,obj3,52.0,241.0,5664,True,5,False
Subj_3,Launch_A,8,obj2,100.0,246.0,80696,True,9,False
Subj_3,Launch_A,9,obj2,104.0,247.0,89522,True,9,False
Subj_3,Launch_A,10,obj2,109.0,248.0,100305,True,9,False
Subj_3,Launch_A,11,obj2,108.0,243.0,103984,True,9,False
Subj_3,Launch_A,12,obj2,107.0,244.0,107768,True,9,False
Subj_3,Launch_A,13,obj2,108.0,246.0,111008,True,9,False
Subj_3,Unsupport,0,obj3,157.0,430.0,11042,True,7,False
Subj_3,Unsupport,5,obj1,66.0,533.0,99003,True,7,True
Subj_3,SeeSaw,6,obj1,326.0,47.0,52492,True,14,False
Subj_3,Unbox,0,obj3,543.0,253.0,4901,True,13,False
Subj_3,SeeSaw,4,obj1,319.0,49.0,41460,True,14,False
Subj_3,SeeSaw,5,obj1,322.0,47.0,47053,True,14,False
Subj_3,Bridge,0,obj3,562.0,534.0,9074,True,6,False
Subj_3,Gap,0,obj2,354.0,193.0,8696,True,10,False
Subj_3,Unbox,1,obj1,552.0,271.0,8631,True,13,True
Subj_3,Towers_A,0,obj2,279.0,410.0,3609,True,16,True
Subj_4,Falling_A,0,obj2,302.0,545.0,6475,True,7,False
Subj_4,Falling_A,1,obj2,376.0,548.0,16684,True,7,False
Subj_4,Towers_B,2,obj3,253.0,559.0,23622,True,10,False
Subj_4,Prevention_A,1,obj1,496.0,353.0,40604,True,14,True
Subj_4,SeeSaw,0,obj1,17.0,551.0,10627,False,5,False
Subj_4,SeeSaw,1,obj3,383.0,562.0,26458,False,5,False
Subj_4,Towers_B,1,obj1,307.0,550.0,14230,True,10,False
Subj_4,Prevention_A,0,obj1,24.0,557.0,20276,True,14,False
Subj_4,FridgeMagnet,0,obj2,302.0,573.0,30251,True,4,False
Subj_4,FridgeMagnet,1,obj1,307.0,568.0,42179,True,4,False
Subj_4,SeeSaw,2,obj3,248.0,567.0,37443,False,5,False
Subj_4,Chaining,3,obj1,60.0,567.0,38470,True,16,True
Subj_4,Towers_B,0,obj1,358.0,546.0,8544,True,10,False
Subj_4,Table_A,11,obj1,190.0,322.0,120513,False,9,False
Subj_4,Table_A,10,obj1,201.0,545.0,112840,False,9,False
Subj_4,SeeSaw,5,obj1,318.0,550.0,63409,False,5,False
Subj_4,Falling_A,2,obj2,367.0,364.0,23825,True,7,True
Subj_4,SeeSaw,3,obj3,309.0,571.0,47411,False,5,False
Subj_4,SeeSaw,4,obj3,290.0,571.0,53099,False,5,False
Subj_4,Unsupport,5,obj3,32.0,571.0,74435,True,12,False
Subj_4,Unsupport,6,obj1,56.0,567.0,80909,True,12,True
Subj_4,Chaining,0,obj1,38.0,570.0,9705,True,16,False
Subj_4,Chaining,1,obj3,74.0,569.0,17750,True,16,False
Subj_4,Chaining,2,obj2,562.0,565.0,26266,True,16,False
Subj_4,SeeSaw,11,obj3,201.0,174.0,111058,False,5,False
Subj_4,SeeSaw,12,obj3,368.0,213.0,119082,False,5,False
Subj_4,SeeSaw,14,obj3,209.0,566.0,131590,False,5,False
Subj_4,Shafts_B,0,obj2,99.0,571.0,53486,True,2,True
Subj_4,Table_A,0,obj1,432.0,50.0,16004,False,9,False
Subj_4,SeeSaw,6,obj2,311.0,426.0,69622,False,5,False
Subj_4,Bridge,5,obj1,304.0,57.0,60860,True,6,True
Subj_4,Unsupport,4,obj3,63.0,570.0,66687,True,12,False
Subj_4,Catapult,1,obj2,178.0,346.0,57982,True,3,False
Subj_4,Catapult,2,obj2,390.0,434.0,70013,True,3,True
Subj_4,Launch_B,2,obj1,100.0,562.0,28623,True,15,True
Subj_4,SeeSaw,9,obj3,100.0,566.0,96410,False,5,False
Subj_4,SeeSaw,10,obj3,99.0,350.0,102512,False,5,False
Subj_4,Table_A,8,obj1,430.0,50.0,94442,False,9,False
Subj_4,Table_A,9,obj1,141.0,546.0,105818,False,9,False
Subj_4,Towers_B,3,obj2,243.0,557.0,30786,True,10,True
Subj_4,Unbox,0,obj3,508.0,345.0,7622,True,11,False
Subj_4,Unbox,1,obj2,539.0,549.0,14015,True,11,True
Subj_4,FridgeMagnet,2,obj3,19.0,561.0,55759,True,4,False
Subj_4,FridgeMagnet,3,obj2,23.0,570.0,76203,True,4,True
Subj_4,Catapult,0,obj1,182.0,370.0,8105,True,3,False
Subj_4,Launch_B,0,obj3,67.0,541.0,13288,True,15,False
Subj_4,Launch_B,1,obj1,79.0,278.0,20398,True,15,False
Subj_4,SeeSaw,8,obj3,44.0,575.0,88324,False,5,False
Subj_4,Table_A,6,obj3,230.0,82.0,73012,False,9,False
Subj_4,Table_A,7,obj2,208.0,160.0,81638,False,9,False
Subj_4,Bridge,0,obj1,557.0,550.0,8007,True,6,False
Subj_4,Bridge,1,obj2,548.0,535.0,18163,True,6,False
Subj_4,SeeSaw,13,obj3,45.0,567.0,125447,False,5,False
Subj_4,Basic,0,obj1,82.0,374.0,8685,True,8,True
Subj_4,Table_A,3,obj1,439.0,51.0,45780,False,9,False
Subj_4,SeeSaw,7,obj2,282.0,336.0,81020,False,5,False
Subj_4,Table_A,1,obj1,316.0,48.0,32809,False,9,False
Subj_4,Gap,0,obj2,347.0,352.0,40077,True,13,True
Subj_4,Table_A,2,obj1,296.0,52.0,40458,False,9,False
Subj_4,Unsupport,2,obj3,35.0,564.0,32021,True,12,False
Subj_4,Table_A,5,obj1,213.0,184.0,64638,False,9,False
Subj_4,Unsupport,0,obj3,520.0,572.0,12817,True,12,False
Subj_4,Bridge,3,obj3,164.0,213.0,39585,True,6,False
Subj_4,Unsupport,1,obj2,560.0,563.0,19865,True,12,False
Subj_4,Table_A,4,obj2,285.0,44.0,56262,False,9,False
Subj_4,Unsupport,3,obj1,73.0,563.0,38129,True,12,False
Subj_4,Bridge,4,obj3,413.0,165.0,51912,True,6,False
Subj_4,Bridge,2,obj3,546.0,398.0,28241,True,6,False
Subj_5,Falling_B,0,obj2,371.0,453.0,7975,True,10,True
Subj_5,Bridge,4,obj2,550.0,389.0,44785,True,8,False
Subj_5,Bridge,1,obj1,427.0,184.0,19290,True,8,False
Subj_5,Bridge,2,obj3,170.0,213.0,27186,True,8,False
Subj_5,Bridge,3,obj2,551.0,363.0,35849,True,8,False
Subj_5,FridgeMagnet,0,obj3,320.0,468.0,9691,False,4,False
Subj_5,Bridge,5,obj3,550.0,556.0,51424,True,8,False
Subj_5,Bridge,6,obj1,555.0,363.0,58281,True,8,False
Subj_5,SeeSaw,4,obj3,103.0,230.0,42675,False,6,False
Subj_5,Bridge,0,obj2,301.0,334.0,10378,True,8,False
Subj_5,Basic,0,obj1,76.0,579.0,13598,True,12,True
Subj_5,Falling_B,9,obj2,314.0,353.0,79773,True,10,False
Subj_5,Bridge,7,obj3,500.0,452.0,68768,True,8,False
Subj_5,Falling_B,11,obj2,224.0,558.0,91750,True,10,True
Subj_5,SeeSaw,2,obj3,271.0,231.0,26908,False,6,False
Subj_5,SeeSaw,5,obj3,247.0,187.0,50276,False,6,False
Subj_5,Falling_B,10,obj3,283.0,582.0,84789,True,10,False
Subj_5,Falling_B,2,obj3,389.0,363.0,25367,True,10,False
Subj_5,Bridge,8,obj1,547.0,323.0,78040,True,8,False
Subj_5,Falling_B,7,obj3,204.0,310.0,62870,True,10,False
Subj_5,Falling_B,1,obj1,196.0,452.0,16166,True,10,False
Subj_5,Table_B,1,obj3,232.0,82.0,17603,True,13,False
Subj_5,Falling_B,6,obj1,402.0,242.0,55494,True,10,False
Subj_5,Table_B,3,obj2,325.0,66.0,41467,True,13,True
Subj_5,Falling_B,8,obj1,343.0,393.0,73446,True,10,False
Subj_5,Unbox,0,obj2,549.0,199.0,4175,True,14,False
Subj_5,Table_B,2,obj1,429.0,55.0,31042,True,13,False
Subj_5,Unsupport,0,obj3,275.0,249.0,15148,True,16,False
Subj_5,Towers_A,0,obj3,317.0,229.0,9920,True,9,True
Subj_5,Bridge,11,obj2,300.0,167.0,116552,True,8,False
Subj_5,Unbox,1,obj1,507.0,386.0,9160,True,14,True
Subj_5,Bridge,12,obj3,304.0,150.0,125047,True,8,False
Subj_5,Bridge,13,obj1,299.0,60.0,133055,True,8,True
Subj_5,Catapult,0,obj1,177.0,226.0,6452,True,2,False
Subj_5,Catapult,1,obj2,417.0,275.0,34602,True,2,False
Subj_5,Catapult,2,obj2,450.0,251.0,42794,True,2,False
Subj_5,Catapult,3,obj3,427.0,55.0,55722,True,2,False
Subj_5,Catapult,4,obj2,405.0,561.0,67594,True,2,True
Subj_5,Chaining,0,obj3,52.0,430.0,7932,True,11,False
Subj_5,Chaining,1,obj2,560.0,547.0,16299,True,11,False
Subj_5,Chaining,2,obj1,568.0,570.0,27012,True,11,False
Subj_5,Unsupport,1,obj1,559.0,564.0,24371,True,16,False
Subj_5,Bridge,9,obj1,144.0,293.0,100128,True,8,False
Subj_5,Bridge,10,obj3,419.0,218.0,105840,True,8,False
Subj_5,Chaining,3,obj2,42.0,470.0,34114,True,11,False
Subj_5,Chaining,4,obj2,537.0,502.0,40059,True,11,False
Subj_5,Chaining,5,obj2,532.0,570.0,48971,True,11,False
Subj_5,Chaining,6,obj1,567.0,572.0,56138,True,11,False
Subj_5,Chaining,7,obj3,537.0,577.0,62074,True,11,False
Subj_5,Chaining,8,obj1,61.0,573.0,73922,True,11,True
Subj_5,FridgeMagnet,9,obj3,102.0,560.0,89890,False,4,False
Subj_5,FridgeMagnet,10,obj2,332.0,548.0,108608,False,4,False
Subj_5,SeeSaw,6,obj2,222.0,150.0,59100,False,6,False
Subj_5,SeeSaw,7,obj1,376.0,210.0,66652,False,6,False
Subj_5,SeeSaw,8,obj2,325.0,282.0,72779,False,6,False
Subj_5,Falling_B,3,obj2,385.0,344.0,32422,True,10,False
Subj_5,Falling_B,4,obj1,288.0,406.0,37982,True,10,False
Subj_5,Falling_B,5,obj2,415.0,324.0,49118,True,10,False
Subj_5,SeeSaw,12,obj1,12.0,476.0,106986,False,6,False
Subj_5,Shafts_A,0,obj1,485.0,565.0,22316,True,7,True
Subj_5,Table_B,0,obj1,432.0,170.0,10699,True,13,False
Subj_5,FridgeMagnet,7,obj3,21.0,584.0,78145,False,4,False
Subj_5,FridgeMagnet,8,obj3,222.0,465.0,85776,False,4,False
Subj_5,SeeSaw,1,obj1,430.0,289.0,17965,False,6,False
Subj_5,FridgeMagnet,2,obj2,326.0,470.0,29346,False,4,False
Subj_5,FridgeMagnet,11,obj1,365.0,552.0,118792,False,4,False
Subj_5,FridgeMagnet,12,obj1,322.0,563.0,124232,False,4,False
Subj_5,FridgeMagnet,1,obj2,323.0,469.0,22610,False,4,False
Subj_5,Unsupport,4,obj3,61.0,572.0,51043,True,16,False
Subj_5,Unsupport,2,obj3,555.0,573.0,30587,True,16,False
Subj_5,Unsupport,3,obj2,549.0,568.0,39787,True,16,False
Subj_5,FridgeMagnet,4,obj2,299.0,468.0,58219,False,4,False
Subj_5,FridgeMagnet,13,obj3,329.0,557.0,134335,False,4,False
Subj_5,Unsupport,5,obj1,67.0,567.0,57234,True,16,True
